Mes,AÑO,Farola,Sticker,Potencia Antigua,W,Tecnologia,Marca,Direccion,Latitud,Longitud,Observacion
Enero,2022,1637057,A19761&C4-3531,70,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930251665,-75.28547944,HURTO DE LUMINARIA 
Enero,2022,1637058,A19762&C4-3532,70,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.934005,-75.291458,HURTO DE LUMINARIA 
Febrero,2022,1637050,A19795&C4-3364,70,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933856032,-75.29402429,HURTO DE LUMINARIA 
Febrero,2022,1637051,A19796&C4-3365,70,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933856032,-75.29402429,HURTO DE LUMINARIA 
Febrero,2022,1637053,SC&C4-3370,70,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93375612,-75.29416844,HURTO DE LUMINARIA 
Febrero,2022,1637054,SC&C4-3371,70,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93375612,-75.29416844,HURTO DE LUMINARIA 
Febrero,2022,1637055,SC&C4-3372,70,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93375612,-75.29416844,HURTO DE LUMINARIA 
Febrero,2022,1637056,A19760&C4-3530,70,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933883,-75.291407,HURTO DE LUMINARIA 
Marzo,2022,1637046,A19253&C4-3360,70,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933742423,-75.29397817,HURTO DE LUMINARIA 
Marzo,2022,1637047,A1924&C4-3361,70,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933742423,-75.29397817,HURTO DE LUMINARIA 
Marzo,2022,1637049,A19794&C4-3363,70,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933856032,-75.29402429,HURTO DE LUMINARIA 
Abril,2022,1647854,A19096&C7-0853,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930416598,-75.28558469,HURTO DE LUMINARIA 
Abril,2022,1648482,A19660&C8-1126,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931434359,-75.28390379,HURTO DE LUMINARIA 
Abril,2022,1639546,A19083&C8-1133,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932695557,-75.28301447,HURTO DE LUMINARIA 
Abril,2022,1639547,A19084&C8-1134,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930837987,-75.28671588,HURTO DE LUMINARIA 
Abril,2022,1639520,A14870&C8-1075,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933728819,-75.28153141,HURTO DE LUMINARIA 
Abril,2022,1648464,A19628&C8-1086,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.89305074,-75.25916231,HURTO DE LUMINARIA 
Abril,2022,1648465,A19629&C8-1087,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.89312392,-75.25401703,HURTO DE LUMINARIA 
Abril,2022,1647798,A19500&C7-0727,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933195779,-75.28949366,HURTO DE LUMINARIA 
Abril,2022,1638888,A19860&C7-0796,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933251675,-75.28932458,HURTO DE LUMINARIA 
Abril,2022,1638889,A19858&C7-0799,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.934036803,-75.29093378,HURTO DE LUMINARIA 
Abril,2022,1638890,A19857&C7-0800,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932792894,-75.2890142,HURTO DE LUMINARIA 
Abril,2022,1638891,A19855&C7-0803,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932660268,-75.28865396,HURTO DE LUMINARIA 
Abril,2022,1638892,A19854&C7-0804,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932779744,-75.28878897,HURTO DE LUMINARIA 
Abril,2022,1638893,A19250&C7-0807,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.934066974,-75.29111114,HURTO DE LUMINARIA 
Abril,2022,1638444,A19262&C4-3506,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933898052,-75.29344783,HURTO DE LUMINARIA 
Abril,2022,1648457,A1486&C8-1071,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.912274,-75.285785,HURTO DE LUMINARIA 
Abril,2022,1648458,A14868&C8-1074,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933823215,-75.28138863,HURTO DE LUMINARIA 
Abril,2022,1648460,A24136&C8-1078,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932864673,-75.28327289,HURTO DE LUMINARIA 
Abril,2022,1648461,A19623&C8-1079,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93425137,-75.28108425,HURTO DE LUMINARIA 
Abril,2022,1639585,A19609&C8-1220,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93391743,-75.28124567,HURTO DE LUMINARIA 
Abril,2022,1648503,A19570&C8-1169,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93312544,-75.2827473,HURTO DE LUMINARIA 
Abril,2022,1648502,A19568&C8-1166,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93079313,-75.28418212,HURTO DE LUMINARIA 
Abril,2022,1648501,A19567&C8-1165,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930249176,-75.28508632,HURTO DE LUMINARIA 
Abril,2022,1648500,A19565&C8-1162,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931779613,-75.28381632,HURTO DE LUMINARIA 
Abril,2022,1638922,A19543&C7-0870,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930644637,-75.28642753,HURTO DE LUMINARIA 
Abril,2022,1647807,A19487&C7-0745,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931512033,-75.28758727,HURTO DE LUMINARIA 
Abril,2022,1635456,N/A&C4-3435,41,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932601099,-75.29559583,HURTO DE LUMINARIA 
Abril,2022,1647805,A19490&C7-0741,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930887437,-75.28650867,HURTO DE LUMINARIA 
Abril,2022,1647804,A19491&C7-0740,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930618498,-75.28605058,HURTO DE LUMINARIA 
Abril,2022,1647802,A19493&C7-0736,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931759097,-75.28761883,HURTO DE LUMINARIA 
Abril,2022,1647801,A19496&C7-0733,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933432767,-75.289783,HURTO DE LUMINARIA 
Abril,2022,1647800,A19497&C7-0732,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933785338,-75.29112583,HURTO DE LUMINARIA 
Abril,2022,1647797,A19503&C7-0724,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93350898,-75.28963797,HURTO DE LUMINARIA 
Abril,2022,1647796,A19504&C7-0723,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933735717,-75.28990609,HURTO DE LUMINARIA 
Abril,2022,1631039,SC&C7-0729,400,0.5,METAL HALIDE,OTRAS MARCAS,AVENIDA LA TOMA,2.933010916,-75.28905025,HURTO DE LUMINARIA 
Abril,2022,1631155,D794&C8-1124,400,0.5,METAL HALIDE,OTRAS MARCAS,AVENIDA LA TOMA,2.932620946,-75.28321798,HURTO DE LUMINARIA 
Abril,2022,1631553,D0926&C7-0782,400,0.5,METAL HALIDE,OTRAS MARCAS,AVENIDA LA TOMA,2.930985831,-75.28665095,HURTO DE LUMINARIA 
Abril,2022,1635639,SC&C7-0743,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931307343,-75.28706865,HURTO DE LUMINARIA 
Abril,2022,1635738,SC&C7-2557,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933385711,-75.28949426,HURTO DE LUMINARIA 
Abril,2022,1635881,SC&C8-1107,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933843769,-75.28167847,HURTO DE LUMINARIA 
Abril,2022,1635883,SC&C8-1115,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933452162,-75.28224887,HURTO DE LUMINARIA 
Abril,2022,1635885,SC&C8-1123,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930524838,-75.28472771,HURTO DE LUMINARIA 
Abril,2022,1635886,SC&C8-1128,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931254946,-75.2839499,HURTO DE LUMINARIA 
Abril,2022,1635887,SC&C8-1132,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932864673,-75.28327289,HURTO DE LUMINARIA 
Abril,2022,1637092,A19889&C7-0756,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933761903,-75.29130871,HURTO DE LUMINARIA 
Abril,2022,1637093,A19888&C7-0757,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933965,-75.291584,HURTO DE LUMINARIA 
Abril,2022,1637095,A19890&C7-0759,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.9337619,-75.2913087,HURTO DE LUMINARIA 
Abril,2022,1637097,A19885&C7-0761,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.934116422,-75.29143376,HURTO DE LUMINARIA 
Abril,2022,1637098,A19884&C7-0762,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933852,-75.29154,HURTO DE LUMINARIA 
Abril,2022,1638874,A19882&C7-0765,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931638563,-75.28772804,HURTO DE LUMINARIA 
Abril,2022,1638875,A19880&C7-0767,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93138695,-75.28744516,HURTO DE LUMINARIA 
Abril,2022,1638880,A19873&C7-0775,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931768997,-75.287879,HURTO DE LUMINARIA 
Abril,2022,1638883,A19868&C7-0783,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933625019,-75.28976388,HURTO DE LUMINARIA 
Abril,2022,1638884,A19867&C7-0784,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933007823,-75.28925173,HURTO DE LUMINARIA 
Abril,2022,1638885,A19865&C7-0787,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933827004,-75.29006117,HURTO DE LUMINARIA 
Abril,2022,1638886,A19864&C7-0788,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933958235,-75.29039547,HURTO DE LUMINARIA 
Abril,2022,1638887,A19862&C7-0791,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.934094346,-75.2912661,HURTO DE LUMINARIA 
Abril,2022,1639548,A19086&C8-1137,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931955226,-75.28377335,HURTO DE LUMINARIA 
Abril,2022,1639550,A19089&C8-1141,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932620946,-75.28321798,HURTO DE LUMINARIA 
Abril,2022,1639551,A19090&C8-1142,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931355241,-75.28408931,HURTO DE LUMINARIA 
Abril,2022,1639552,A19092&C8-1145,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932041499,-75.28390934,HURTO DE LUMINARIA 
Abril,2022,1639553,A19093&C8-1146,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930743934,-75.28657828,HURTO DE LUMINARIA 
Abril,2022,1639566,A19573&C8-1174,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933634333,-75.2816741,HURTO DE LUMINARIA 
Abril,2022,1639567,A19574&C8-1175,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933552349,-75.2821024,HURTO DE LUMINARIA 
Abril,2022,1639568,A19576&C8-1178,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930451017,-75.2861335,HURTO DE LUMINARIA 
Abril,2022,1639569,A19577&C8-1179,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932294703,-75.28363765,HURTO DE LUMINARIA 
Abril,2022,1639570,A19579&C8-1182,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932546545,-75.2833818,HURTO DE LUMINARIA 
Abril,2022,1639571,A19580&C8-1183,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930302633,-75.28583427,HURTO DE LUMINARIA 
Abril,2022,1639572,A19582&C8-1186,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93374141,-75.28182683,HURTO DE LUMINARIA 
Abril,2022,1639573,A19583&C8-1187,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.934011645,-75.28110289,HURTO DE LUMINARIA 
Abril,2022,1639574,A19585&C8-1190,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.934096082,-75.28097597,HURTO DE LUMINARIA 
Abril,2022,1642050,B0361&C8-1892,150,0.5,SODIO,OTRAS MARCAS,AVENIDA LA TOMA,2.928817103,-75.28661297,HURTO DE LUMINARIA 
Abril,2022,1643750,B1207&C4-3433,250,0.5,SODIO,OTRAS MARCAS,AVENIDA LA TOMA,2.932155788,-75.2964655,HURTO DE LUMINARIA 
Abril,2022,1644300,C01300&C7-0392,250,0.5,SODIO,OTRAS MARCAS,AVENIDA LA TOMA,2.931127366,-75.29714032,HURTO DE LUMINARIA 
Abril,2022,1646207,A19842&C4-3425,70,0.5,SODIO,OTRAS MARCAS,AVENIDA LA TOMA,2.931147014,-75.2968459,HURTO DE LUMINARIA 
Abril,2022,1647334,A19808&C4-3384,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.934152449,-75.292589,HURTO DE LUMINARIA 
Abril,2022,1647336,A19810&C4-3388,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.934111259,-75.29284013,HURTO DE LUMINARIA 
Abril,2022,1647337,A19811&C4-3389,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933928921,-75.29293615,HURTO DE LUMINARIA 
Abril,2022,1647339,A19814&C4-3392,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.934042827,-75.29360168,HURTO DE LUMINARIA 
Abril,2022,1647340,A19816&C4-3395,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933183433,-75.29507372,HURTO DE LUMINARIA 
Abril,2022,1647341,A19817&C4-3396,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933144468,-75.29480603,HURTO DE LUMINARIA 
Abril,2022,1647343,A19819&C4-3399,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932494253,-75.29574646,HURTO DE LUMINARIA 
Abril,2022,1647345,A19822&C4-3403,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932670055,-75.29549894,HURTO DE LUMINARIA 
Abril,2022,1647349,A19828&C4-3411,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932403185,-75.29614756,HURTO DE LUMINARIA 
Abril,2022,1647352,A19832&C4-3416,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.9310669,-75.2968972,HURTO DE LUMINARIA 
Abril,2022,1647357,A19840&C4-3424,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931745929,-75.29668227,HURTO DE LUMINARIA 
Abril,2022,1647358,A19844&C4-3427,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931311215,-75.2969578,HURTO DE LUMINARIA 
Abril,2022,1647364,A19722&C4-3439,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932802743,-75.2953144,HURTO DE LUMINARIA 
Abril,2022,1647366,A19725&C4-3444,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932853907,-75.29524026,HURTO DE LUMINARIA 
Abril,2022,1647785,A19523&C7-0697,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93231879,-75.28848353,HURTO DE LUMINARIA 
Abril,2022,1647786,A19521&C7-0700,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932432205,-75.28861188,HURTO DE LUMINARIA 
Abril,2022,1647787,A19520&C7-0701,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932544807,-75.28874067,HURTO DE LUMINARIA 
Abril,2022,1647788,A19518&C7-0704,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932678845,-75.28888693,HURTO DE LUMINARIA 
Abril,2022,1647795,A19506&C7-0720,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933905355,-75.2902235,HURTO DE LUMINARIA 
Abril,2022,1647799,A19508&C7-0728,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933811892,-75.29094793,HURTO DE LUMINARIA 
Abril,2022,1647803,A19494&C7-0737,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931646589,-75.28747807,HURTO DE LUMINARIA 
Abril,2022,1647806,A19488&C7-0744,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931198182,-75.28693095,HURTO DE LUMINARIA 
Abril,2022,1647833,A19249&C7-0808,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932540974,-75.28851877,HURTO DE LUMINARIA 
Abril,2022,1647834,A19247&C7-0811,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932422494,-75.28838296,HURTO DE LUMINARIA 
Abril,2022,1647835,A19246&C7-0812,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93220564,-75.28835495,HURTO DE LUMINARIA 
Abril,2022,1647849,A19104&C7-0842,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.990719026,-75.26985844,HURTO DE LUMINARIA 
Abril,2022,1648471,A19644&C8-1104,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933943051,-75.28153362,HURTO DE LUMINARIA 
Abril,2022,1648472,A19645&C8-1105,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.934045048,-75.28138509,HURTO DE LUMINARIA 
Abril,2022,1648473,A19647&C8-1108,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933105078,-75.28248292,HURTO DE LUMINARIA 
Abril,2022,1648474,A19648&C8-1109,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932801978,-75.28288066,HURTO DE LUMINARIA 
Abril,2022,1648475,A19650&C8-1112,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933645387,-75.28196682,HURTO DE LUMINARIA 
Abril,2022,1648476,A19651&C8-1113,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93335037,-75.2823976,HURTO DE LUMINARIA 
Abril,2022,1648477,A19653&C8-1116,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933032575,-75.28291959,HURTO DE LUMINARIA 
Abril,2022,1648478,A19654&C8-1117,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932695557,-75.28301447,HURTO DE LUMINARIA 
Abril,2022,1648479,A19656&C8-1120,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930351044,-75.28473604,HURTO DE LUMINARIA 
Abril,2022,1648480,A19657&C8-1121,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930232665,-75.28520803,HURTO DE LUMINARIA 
Abril,2022,1648481,A19659&C8-1125,70,0.5,SODIO,OTRAS MARCAS,AVENIDA LA TOMA,2.930943606,-75.28408237,HURTO DE LUMINARIA 
Abril,2022,1648483,A19662&C8-1129,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931613772,-75.28385758,HURTO DE LUMINARIA 
Abril,2022,1648484,A19663&C8-1130,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931695702,-75.28399825,HURTO DE LUMINARIA 
Abril,2022,1648493,A19555&C8-1149,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932640591,-75.28354929,HURTO DE LUMINARIA 
Abril,2022,1648494,A19556&C8-1150,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932514083,-75.28367145,HURTO DE LUMINARIA 
Abril,2022,1648495,A19558&C8-1153,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93152986,-75.28404266,HURTO DE LUMINARIA 
Abril,2022,1648496,A19559&C8-1154,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931050784,-75.28701765,HURTO DE LUMINARIA 
Abril,2022,1648497,A19561&C8-1157,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931270912,-75.28731069,HURTO DE LUMINARIA 
Abril,2022,1648498,A19562&C8-1158,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931160757,-75.28716615,HURTO DE LUMINARIA 
Abril,2022,1648499,A19564&C8-1161,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932125807,-75.28371381,HURTO DE LUMINARIA 
Abril,2022,1664891,A19522&C7-0699,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93220564,-75.28835495,HURTO DE LUMINARIA 
Abril,2022,1664892,A19519&C7-0703,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933548711,-75.28992655,HURTO DE LUMINARIA 
Abril,2022,1664893,A19516&C7-0707,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933651067,-75.29006965,HURTO DE LUMINARIA 
Abril,2022,1664894,A19513&C7-0711,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933821752,-75.29060672,HURTO DE LUMINARIA 
Abril,2022,1664896,A19509&C7-0718,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930381176,-75.28521831,HURTO DE LUMINARIA 
Abril,2022,1664903,A19875&C7-0773,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93053992,-75.28589363,HURTO DE LUMINARIA 
Abril,2022,1664905,A19869&C7-0781,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933744224,-75.29024452,HURTO DE LUMINARIA 
Abril,2022,1664906,A19866&C7-0786,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933195779,-75.28949366,HURTO DE LUMINARIA 
Abril,2022,1664907,A19863&C7-0790,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.934008481,-75.29075611,HURTO DE LUMINARIA 
Abril,2022,1664908,A19861&C7-0793,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930262238,-75.28565897,HURTO DE LUMINARIA 
Abril,2022,1664909,A19861&C7-0795,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931769,-75.287879,HURTO DE LUMINARIA 
Abril,2022,1664910,A19859&C7-0798,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933131296,-75.28918453,HURTO DE LUMINARIA 
Abril,2022,1664911,A19856&C7-0802,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932891441,-75.28891524,HURTO DE LUMINARIA 
Abril,2022,1664912,A19853&C7-0806,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933795293,-75.29042243,HURTO DE LUMINARIA 
Abril,2022,1664913,A19248&C7-0810,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933824387,-75.29076402,HURTO DE LUMINARIA 
Abril,2022,1664914,A19245&C7-0814,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.933987859,-75.29058652,HURTO DE LUMINARIA 
Abril,2022,1665651,A19085&C8-1136,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930453326,-75.28488796,HURTO DE LUMINARIA 
Abril,2022,1665652,A19088&C8-1140,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931186322,-75.28413714,HURTO DE LUMINARIA 
Abril,2022,1665653,A19091&C8-1144,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932362248,-75.28377723,HURTO DE LUMINARIA 
Abril,2022,1665654,A19557&C8-1152,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.931871133,-75.28395483,HURTO DE LUMINARIA 
Abril,2022,1665655,A19560&C8-1156,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930706754,-75.28621275,HURTO DE LUMINARIA 
Abril,2022,1665656,A19563&C8-1160,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.93053378,-75.28443203,HURTO DE LUMINARIA 
Abril,2022,1665657,A19566&C8-1164,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.932442918,-75.28353466,HURTO DE LUMINARIA 
Abril,2022,1665658,A19569&C8-1168,40,0.5,LED,OTRAS MARCAS,AVENIDA LA TOMA,2.930232665,-75.28520803,HURTO DE LUMINARIA 
